,ORA,CONSUNTIVO,PREVISIONE,DATA
21,22:00,"39,817","39,828",07/05/2018
22,23:00,"35,828","35,870",07/05/2018
23,24:00,"32,569","32,571",07/05/2018
24,Totale:,"858,125","866,516",07/05/2018
0,01:00,"30,445","31,077",31/01/2017
1,02:00,"28,481","28,751",31/01/2017
2,03:00,"27,448","27,728",31/01/2017
3,04:00,"27,232","27,425",31/01/2017
4,05:00,"27,613","27,719",31/01/2017
5,06:00,"29,797","29,434",31/01/2017
6,07:00,"36,335","35,486",31/01/2017
7,08:00,"43,577","43,152",31/01/2017
8,09:00,"48,614","48,394",31/01/2017
9,10:00,"50,514","50,888",31/01/2017
10,11:00,"50,282","50,270",31/01/2017
11,12:00,"49,949","49,401",31/01/2017
12,13:00,"47,650","46,416",31/01/2017
13,14:00,"47,431","45,726",31/01/2017
14,15:00,"48,614","47,005",31/01/2017
15,16:00,"49,389","47,680",31/01/2017
16,17:00,"49,549","48,659",31/01/2017
17,18:00,"50,570","49,760",31/01/2017
18,19:00,"51,109","50,894",31/01/2017
19,20:00,"49,834","49,522",31/01/2017
20,21:00,"46,706","46,731",31/01/2017
21,22:00,"42,883","42,610",31/01/2017
22,23:00,"38,279","38,145",31/01/2017
23,24:00,"34,289","34,147",31/01/2017
24,Totale:,"1,006,590","997,020",31/01/2017
0,01:00,"27,332","26,736",25/06/2018
1,02:00,"25,428","25,035",25/06/2018
2,03:00,"24,652","24,238",25/06/2018
3,04:00,"24,453","23,930",25/06/2018
4,05:00,"24,968","24,364",25/06/2018
5,06:00,"26,121","26,027",25/06/2018
6,07:00,"30,819","30,315",25/06/2018
7,08:00,"37,369","36,556",25/06/2018
8,09:00,"43,101","42,303",25/06/2018
9,10:00,"45,021","45,623",25/06/2018
10,11:00,"45,887","46,758",25/06/2018
11,12:00,"45,679","46,664",25/06/2018
12,13:00,"43,270","43,385",25/06/2018
13,14:00,"43,693","43,170",25/06/2018
14,15:00,"45,154","45,135",25/06/2018
15,16:00,"45,957","46,066",25/06/2018
16,17:00,"46,617","46,816",25/06/2018
17,18:00,"44,916","45,680",25/06/2018
18,19:00,"43,441","44,382",25/06/2018
19,20:00,"42,484","42,844",25/06/2018
20,21:00,"41,359","41,195",25/06/2018
21,22:00,"41,210","41,121",25/06/2018
22,23:00,"38,360","38,437",25/06/2018
23,24:00,"35,247","35,246",25/06/2018
24,Totale:,"912,538","912,026",25/06/2018
0,01:00,"26,160","26,655",16/02/2020
1,02:00,"24,357","24,738",16/02/2020
2,03:00,"23,159","23,428",16/02/2020
3,04:00,"22,648","22,762",16/02/2020
4,05:00,"22,437","22,543",16/02/2020
5,06:00,"22,987","22,997",16/02/2020
6,07:00,"24,393","24,269",16/02/2020
7,08:00,"25,174","25,217",16/02/2020
8,09:00,"27,951","28,007",16/02/2020
9,10:00,"30,263","30,624",16/02/2020
10,11:00,"31,390","32,261",16/02/2020
11,12:00,"31,687","33,092",16/02/2020
12,13:00,"31,237","32,466",16/02/2020
13,14:00,"29,930","31,196",16/02/2020
14,15:00,"29,540","30,342",16/02/2020
15,16:00,"29,251","29,482",16/02/2020
16,17:00,"29,161","28,788",16/02/2020
17,18:00,"31,084","30,505",16/02/2020
18,19:00,"35,172","34,612",16/02/2020
19,20:00,"36,207","36,241",16/02/2020
20,21:00,"35,374","35,511",16/02/2020
21,22:00,"33,240","33,748",16/02/2020
22,23:00,"30,606","30,964",16/02/2020
23,24:00,"27,536","27,877",16/02/2020
24,Totale:,"690,944","698,325",16/02/2020
0,01:00,"30,414","31,016",16/11/2017
1,02:00,"28,335","28,834",16/11/2017
2,03:00,"27,273","27,650",16/11/2017
3,04:00,"26,911","27,127",16/11/2017
4,05:00,"27,137","27,453",16/11/2017
5,06:00,"29,304","29,451",16/11/2017
6,07:00,"35,324","34,916",16/11/2017
7,08:00,"41,439","41,388",16/11/2017
8,09:00,"46,060","46,442",16/11/2017
9,10:00,"48,080","48,374",16/11/2017
10,11:00,"47,789","48,070",16/11/2017
11,12:00,"47,312","48,306",16/11/2017
12,13:00,"45,267","45,512",16/11/2017
13,14:00,"44,840","44,405",16/11/2017
14,15:00,"46,387","45,867",16/11/2017
15,16:00,"46,604","46,380",16/11/2017
16,17:00,"47,766","47,816",16/11/2017
17,18:00,"50,238","50,289",16/11/2017
18,19:00,"49,087","49,558",16/11/2017
19,20:00,"48,199","48,379",16/11/2017
20,21:00,"45,157","45,831",16/11/2017
21,22:00,"41,816","42,264",16/11/2017
22,23:00,"37,313","38,163",16/11/2017
23,24:00,"33,494","34,291",16/11/2017
24,Totale:,"971,546","977,782",16/11/2017
0,01:00,"28,279","29,129",10/03/2017
1,02:00,"26,453","27,187",10/03/2017
2,03:00,"25,619","26,202",10/03/2017
3,04:00,"25,459","25,876",10/03/2017
4,05:00,"25,855","26,052",10/03/2017
5,06:00,"27,844","28,160",10/03/2017
6,07:00,"32,629","32,933",10/03/2017
7,08:00,"38,204","37,904",10/03/2017
8,09:00,"42,751","42,508",10/03/2017
9,10:00,"44,015","43,829",10/03/2017
10,11:00,"43,621","44,396",10/03/2017
11,12:00,"42,946","43,784",10/03/2017
12,13:00,"40,642","41,065",10/03/2017
13,14:00,"40,490","40,021",10/03/2017
14,15:00,"40,970","40,392",10/03/2017
15,16:00,"41,953","41,067",10/03/2017
16,17:00,"41,846","41,057",10/03/2017
17,18:00,"41,521","40,433",10/03/2017
18,19:00,"44,228","43,250",10/03/2017
19,20:00,"45,563","45,984",10/03/2017
20,21:00,"42,605","43,618",10/03/2017
21,22:00,"38,969","40,056",10/03/2017
22,23:00,"35,107","36,165",10/03/2017
23,24:00,"31,908","32,524",10/03/2017
24,Totale:,"889,477","893,592",10/03/2017
0,01:00,"29,322","29,372",16/03/2017
1,02:00,"27,518","27,576",16/03/2017
2,03:00,"26,676","26,765",16/03/2017
3,04:00,"26,399","26,178",16/03/2017
4,05:00,"26,621","26,806",16/03/2017
5,06:00,"28,641","28,657",16/03/2017
6,07:00,"32,866","32,509",16/03/2017
7,08:00,"38,863","38,431",16/03/2017
8,09:00,"43,266","43,788",16/03/2017
9,10:00,"44,392","45,292",16/03/2017
10,11:00,"43,725","44,818",16/03/2017
11,12:00,"43,265","44,500",16/03/2017
12,13:00,"40,945","41,873",16/03/2017
13,14:00,"40,636","40,924",16/03/2017
14,15:00,"41,412","41,778",16/03/2017
15,16:00,"41,670","42,235",16/03/2017
16,17:00,"41,804","42,560",16/03/2017
17,18:00,"41,681","41,849",16/03/2017
18,19:00,"44,285","44,378",16/03/2017
19,20:00,"46,356","46,399",16/03/2017
20,21:00,"43,991","44,372",16/03/2017
21,22:00,"40,166","40,631",16/03/2017
22,23:00,"35,835","36,390",16/03/2017
23,24:00,"32,090","32,342",16/03/2017
24,Totale:,"902,425","910,423",16/03/2017
0,01:00,"30,194","30,709",14/03/2019
1,02:00,"28,260","28,603",14/03/2019
2,03:00,"27,210","27,440",14/03/2019
3,04:00,"26,926","27,133",14/03/2019
4,05:00,"27,318","27,334",14/03/2019
5,06:00,"29,426","29,635",14/03/2019
6,07:00,"34,624","34,791",14/03/2019
7,08:00,"40,734","40,914",14/03/2019
8,09:00,"45,590","45,389",14/03/2019
9,10:00,"46,539","46,531",14/03/2019
10,11:00,"46,308","46,634",14/03/2019
11,12:00,"45,665","46,705",14/03/2019
12,13:00,"43,371","43,618",14/03/2019
13,14:00,"42,933","43,045",14/03/2019
14,15:00,"43,890","43,389",14/03/2019
15,16:00,"43,991","43,854",14/03/2019
16,17:00,"44,120","44,113",14/03/2019
17,18:00,"44,080","43,768",14/03/2019
18,19:00,"46,290","45,824",14/03/2019
19,20:00,"47,349","47,960",14/03/2019
20,21:00,"44,833","45,421",14/03/2019
21,22:00,"41,407","42,155",14/03/2019
22,23:00,"37,364","37,958",14/03/2019
23,24:00,"33,452","34,032",14/03/2019
24,Totale:,"941,874","946,955",14/03/2019
0,01:00,"26,588","26,693",04/12/2017
1,02:00,"24,869","25,270",04/12/2017
2,03:00,"23,975","24,052",04/12/2017
3,04:00,"23,730","23,540",04/12/2017
4,05:00,"24,313","24,037",04/12/2017
5,06:00,"27,146","26,333",04/12/2017
6,07:00,"34,522","33,228",04/12/2017
7,08:00,"41,831","41,448",04/12/2017
8,09:00,"47,077","47,204",04/12/2017
9,10:00,"49,533","50,270",04/12/2017
10,11:00,"49,641","50,513",04/12/2017
11,12:00,"49,363","50,101",04/12/2017
12,13:00,"47,183","47,575",04/12/2017
13,14:00,"47,027","46,647",04/12/2017
14,15:00,"48,135","47,591",04/12/2017
15,16:00,"48,439","48,331",04/12/2017
16,17:00,"49,870","50,010",04/12/2017
17,18:00,"52,063","52,145",04/12/2017
18,19:00,"50,888","51,087",04/12/2017
19,20:00,"49,559","49,754",04/12/2017
20,21:00,"46,916","47,265",04/12/2017
21,22:00,"43,636","43,835",04/12/2017
22,23:00,"39,238","39,206",04/12/2017
23,24:00,"35,416","35,242",04/12/2017
24,Totale:,"980,958","981,377",04/12/2017
0,01:00,"28,948","28,939",25/05/2019
1,02:00,"26,526","26,676",25/05/2019
2,03:00,"25,204","25,298",25/05/2019
3,04:00,"24,669","24,593",25/05/2019
4,05:00,"24,568","24,423",25/05/2019
5,06:00,"24,312","24,621",25/05/2019
6,07:00,"25,247","25,601",25/05/2019
7,08:00,"28,994","29,414",25/05/2019
8,09:00,"32,277","32,781",25/05/2019
9,10:00,"34,340","34,992",25/05/2019
10,11:00,"34,737","35,614",25/05/2019
11,12:00,"34,453","35,083",25/05/2019
12,13:00,"33,022","33,339",25/05/2019
13,14:00,"31,848","32,208",25/05/2019
14,15:00,"31,360","31,759",25/05/2019
15,16:00,"31,257","31,718",25/05/2019
16,17:00,"31,493","31,460",25/05/2019
17,18:00,"31,507","31,678",25/05/2019
18,19:00,"31,735","32,469",25/05/2019
19,20:00,"32,373","33,266",25/05/2019
20,21:00,"32,481","32,313",25/05/2019
21,22:00,"31,889","32,132",25/05/2019
22,23:00,"29,551","30,111",25/05/2019
23,24:00,"26,990","27,658",25/05/2019
24,Totale:,"719,781","728,146",25/05/2019
0,01:00,"30,751","31,425",08/02/2020
1,02:00,"28,815","29,524",08/02/2020
2,03:00,"27,544","28,218",08/02/2020
3,04:00,"26,953","27,530",08/02/2020
4,05:00,"26,704","27,513",08/02/2020
5,06:00,"27,371","28,423",08/02/2020
